Instance;cuPDLP
2club200v15p5scn;9,680316925048828
academictimetablebig;9,596203088760376
academictimetablesmall;4,687248945236206
adult-max5features;351,73806381225586
adult-regularized;34,687068939208984
allcolor58;5,135021924972534
atlanta-ip;600,5291118621826
bab5;107,03341293334961
blp-ar98;147,25761103630066
blp-ic97;122,25170111656189
blp-ic98;120,39921998977661
bppc6-02;81,37137389183044
bppc6-06;92,24489998817444
brazil3;53,71178197860718
cdc7-4-3-2;1,5544710159301758
chromaticindex1024-7;1,122101068496704
chromaticindex512-7;1,286586046218872
circ10-3;2,287993907928467
cmflsp40-24-10-7;369,25565791130066
cmflsp40-36-2-10;214,9411599636078
cmflsp50-24-8-8;119,3819260597229
cryptanalysiskb128n5obj16;4,34194016456604
datt256;5,292304992675781
dc1l;71,02833390235901
ds;296,41618514060974
dws008-03;1,73353910446167
dws012-01;1,7837049961090088
dws012-02;0,8788669109344482
dws012-03;1,1820769309997559
eilC76-2;43,856101989746094
eva1aprime6x6opt;107,46641898155212
ex10;2,128061056137085
ex1010-pi;156,3120460510254
ex9;1,471829891204834
fast0507;323,2059350013733
fhnw-binschedule2;299,17029213905334
fhnw-schedule-paira200;0,940399169921875
fhnw-schedule-paira400;1,5030970573425293
fhnw-schedule-pairb200;0,9138379096984863
fhnw-schedule-pairb400;1,3592300415039062
fiball;4,943166971206665
genus-sym-g62-2;1,1011760234832764
ger50-17-trans-dfn-3t;494,83844017982483
gfd-schedulen180f7d50m30k18;43,73195719718933
graph20-80-1rand;1,7586870193481445
graph40-20-1rand;1,8878440856933594
graph40-40-1rand;3,4536209106445312
graph40-80-1rand;6,152166843414307
graphdraw-opmanager;1,7027587890625
highschool1-aigio;5,281712055206299
hypothyroid-k1;159,9163498878479
iis-hc-cov;33,40940284729004
in;18,945271015167236
ivu06;481,0521628856659
ivu52;352,15888690948486
k1mushroom;23,307815074920654
kosova1;9,069117069244385
map16715-04;600,8225829601288
mushroom-best;25,504058122634888
n2seq36q;6,960329055786133
n3div36;5,9307849407196045
n3seq24;10,36146593093872
neos-1122047;99,76994180679321
neos-1171448;6,7000038623809814
neos-1354092;27,674490928649902
neos-1367061;26,38710308074951
neos-1593097;9,156718969345093
neos-2629914-sudost;7,920789003372192
neos-2746589-doon;67,52783107757568
neos-2978205-isar;3,0570149421691895
neos-2991472-kalu;2,7670600414276123
neos-3025225-shelon;13,309468030929565
neos-3209462-rhin;6,463011980056763
neos-3229051-yass;18,44466805458069
neos-3230511-yuna;20,81036901473999
neos-3237086-abava;0,6839370727539062
neos-3322547-alsek;19,067859888076782
neos-3354841-apure;108,56373190879822
neos-3372571-onahau;174,1331648826599
neos-3402294-bobin;13,722409009933472
neos-3740487-motru;68,83627200126648
neos-3755335-nizao;2,3556571006774902
