Instance;cuPDLP; a-indep,
supportcase40;9,970847129821777;9,970847129821777
supportcase41;31,81354808807373;31,81354808807373
supportcase42;600,0035750865936;600,0035750865936
supportcase43;1,8443100452423096;1,8443100452423096
supportcase7;600,000659942627;600,000659942627
t11nonreg;600,0033459663391;600,0033459663391
t1717;538,7790260314941;538,7790260314941
t1722;135,64176297187805;135,64176297187805
tanglegram4;3,419778823852539;3,419778823852539
tbfp-network;54,33741903305054;54,33741903305054
thor50dday;30,506999969482422;30,506999969482422
tpl-tub-ss16;226,57564187049866;226,57564187049866
tpl-tub-ws1617;600,3074240684509;600,3074240684509
triptim1;600,0021150112152;600,0021150112152
triptim2;600,0037291049957;600,0037291049957
triptim4;600,0051350593567;600,0051350593567
triptim7;600,0027940273285;600,0027940273285
triptim8;600,0043399333954;600,0043399333954
uccase12;552,1538298130035;552,1538298130035
uccase7;189,069571018219;189,069571018219
uccase8;71,6553418636322;71,6553418636322
uccase9;133,26070594787598;133,26070594787598
unitcal_7;600,0050089359283;600,0050089359283
usafa;79,14819407463074;79,14819407463074
v150d30-2hopcds;11,722734928131104;11,722734928131104
van;390,27892303466797;390,27892303466797
vpphard;11,70653486251831;11,70653486251831
wnq-n100-mw99-14;85,9972550868988;85,9972550868988
woodlands09;19,956974983215332;19,956974983215332
z26;14,085724115371704;14,085724115371704
zeil;600,0043950080872;600,0043950080872
