Instance;cuPDLP
2club200v15p5scn;68,38865995407104
academictimetablebig;7,439497947692871
academictimetablesmall;4,292987108230591
adult-max5features;503,6868438720703
adult-regularized;27,29595184326172
allcolor58;4,470345973968506
atlanta-ip;600,5154979228973
bab5;98,68367505073547
blp-ar98;119,4395260810852
blp-ic97;201,83761501312256
blp-ic98;53,931933879852295
bppc6-02;60,79107713699341
bppc6-06;21,859139919281006
brazil3;27,19669008255005
cdc7-4-3-2;10,952294111251831
chromaticindex1024-7;1,0458309650421143
chromaticindex512-7;0,9712681770324707
circ10-3;1,4788939952850342
cmflsp40-24-10-7;336,43859100341797
cmflsp40-36-2-10;600,0078489780426
cmflsp50-24-8-8;38,82760190963745
cryptanalysiskb128n5obj16;5,084007024765015
datt256;3,6407248973846436
dc1l;97,83505082130432
ds;461,7913820743561
dws008-03;0,9933249950408936
dws012-01;1,8434550762176514
dws012-02;0,871941089630127
dws012-03;1,1263210773468018
eilC76-2;79,89196705818176
eva1aprime6x6opt;107,661288022995
ex10;1,926490068435669
ex1010-pi;193,00554394721985
ex9;1,5768859386444092
fast0507;265,3757281303406
fhnw-binschedule2;196,03997206687927
fhnw-schedule-paira200;1,0003759860992432
fhnw-schedule-paira400;1,5100290775299072
fhnw-schedule-pairb200;0,9604840278625488
fhnw-schedule-pairb400;1,369710922241211
fiball;11,323853015899658
genus-sym-g62-2;9,112122058868408
ger50-17-trans-dfn-3t;600,0044810771942
gfd-schedulen180f7d50m30k18;40,23941993713379
graph20-80-1rand;1,872546911239624
graph40-20-1rand;1,9327189922332764
graph40-40-1rand;2,79640793800354
graph40-80-1rand;5,171931028366089
graphdraw-opmanager;1,372910976409912
highschool1-aigio;5,0307090282440186
hypothyroid-k1;196,9602301120758
iis-hc-cov;33,50962781906128
in;18,375079870224
ivu06;356,88076615333557
ivu52;184,41584300994873
k1mushroom;15,167886972427368
kosova1;9,25520396232605
map16715-04;600,6412529945374
mushroom-best;28,05339002609253
n2seq36q;6,119269132614136
n3div36;6,369786024093628
n3seq24;10,709856986999512
neos-1122047;62,81005883216858
neos-1171448;11,557729005813599
neos-1354092;25,574652910232544
neos-1367061;13,158740997314453
neos-1593097;8,03507399559021
neos-2629914-sudost;9,608819961547852
neos-2746589-doon;48,785727977752686
neos-2978205-isar;3,081817865371704
neos-2991472-kalu;2,7282519340515137
neos-3025225-shelon;28,81726384162903
neos-3209462-rhin;6,066805124282837
neos-3237086-abava;0,7516770362854004
neos-3322547-alsek;26,692965030670166
neos-3354841-apure;47,76366591453552
neos-3372571-onahau;177,05318117141724
neos-3402294-bobin;13,0553879737854
neos-3755335-nizao;2,0269861221313477
neos-3759587-noosa;1,3201930522918701
neos-4292145-piako;600,005352973938
neos-4295773-pissa;14,591511964797974
neos-4300652-rahue;3,806061029434204
neos-4321076-ruwer;96,10326600074768
neos-4322846-ryton;4,431681871414185
neos-4355351-swalm;5,554049968719482
neos-4359986-taipa;3,6565468311309814
neos-4360552-sangro;4,107339859008789
neos-4408804-prosna;124,0332419872284
neos-4409277-trave;1,5182969570159912
neos-4555749-wards;367,2025828361511
neos-4562542-watut;470,38543796539307
neos-4647027-thurso;34,13835597038269
neos-4647030-tutaki;35,46094799041748
neos-4647032-veleka;65,09973406791687
neos-4724674-aorere;432,5272879600525
neos-4954274-beardy;66,75845313072205
neos-4972437-bojana;180,8140959739685
neos-4972461-bolong;212,66468691825867
neos-4976951-bunnoo;304,9983060359955
neos-498623;42,095086097717285
neos-5049753-cuanza;4,0086259841918945
neos-5052403-cygnet;123,92114400863647
neos-5076235-embley;9,41811203956604
neos-5079731-flyers;7,434356927871704
neos-5083528-gimone;0,8020999431610107
neos-5102383-irwell;6,603379011154175
neos-5104907-jarama;600,0039479732513
neos-5106984-jizera;8,509121179580688
neos-5108386-kalang;425,54376888275146
neos-5114902-kasavu;8,867167949676514
neos-5116085-kenana;5,8134260177612305
neos-5118834-korana;192,09767317771912
neos-5118851-kowhai;9,326726198196411
neos-5129192-manaia;56,68084096908569
neos-5138690-middle;526,7140579223633
neos-5149806-wieprz;1,621201992034912
neos-5188808-nattai;3,3080968856811523
neos-5193246-nerang;2,1233530044555664
