Instance;cuPDLP
neos-5083528-gimone;0,7094130516052246
neos-5102383-irwell;7,825052976608276
neos-5104907-jarama;600,001161813736
neos-5106984-jizera;4,697779893875122
neos-5108386-kalang;600,0022239685059
neos-5114902-kasavu;3,627296209335327
neos-5116085-kenana;3,5773119926452637
neos-5118834-korana;458,7849609851837
neos-5118851-kowhai;3,9345309734344482
neos-5129192-manaia;53,694823026657104
neos-5138690-middle;553,5019569396973
neos-5149806-wieprz;0,7206170558929443
neos-5188808-nattai;1,4656801223754883
neos-5193246-nerang;1,075958013534546
neos-5195221-niemur;0,9779782295227051
neos-5196530-nuhaka;1,5118391513824463
neos-5221106-oparau;0,6032059192657471
neos-5223573-tarwin;26,55217409133911
neos-5251015-ogosta;25,960183143615723
neos-525149;1,376065969467163
neos-5266653-tugela;29,884063959121704
neos-5273874-yomtsa;628,9687578678131
neos-578379;5,311672925949097
neos-662469;342,49449706077576
neos-738098;9,023589134216309
neos-780889;8,273458003997803
neos-787933;2,860506057739258
neos-826224;600,0013430118561
neos-827175;186,38374996185303
neos-848589;10,66175103187561
neos-860300;332,0847260951996
neos-872648;394,7362241744995
neos-873061;165,7135980129242
neos-885086;1,0598280429840088
neos-885524;0,17016100883483887
neos-913984;0,22971010208129883
neos-932721;1,555682897567749
neos-933638;1,92808198928833
neos-933966;1,1416258811950684
neos-941313;49,354799032211304
neos-948346;3,449924945831299
neos-950242;4,647644996643066
neos-953928;5,454442977905273
neos-956971;1,1432359218597412
neos-957143;2,5961780548095703
neos-957323;113,64650702476501
neos-960392;29,013055086135864
neos6;142,08055591583252
neos8;194,39591884613037
neos9;2,248090982437134
ns1111636;2,4228861331939697
ns1116954;2,4154961109161377
ns1430538;352,85246300697327
ns1456591;390,0199999809265
ns1644855;92,87072920799255
ns1828997;0,553368091583252
ns1830653;64,23101210594177
ns1856153;0,33198094367980957
ns1904248;0,15517902374267578
ns1905797;40,86662483215332
ns1952667;4,712483882904053
ns2122698;121,68997287750244
