Instance;cuPDLP
2club200v15p5scn;3,1732208728790283
academictimetablebig;20,050496101379395
academictimetablesmall;8,833837032318115
adult-max5features;547,6772019863129
adult-regularized;44,37933707237244
allcolor58;2,061629056930542
atlanta-ip;614,6884460449219
bab5;107,3443489074707
blp-ar98;242,712553024292
blp-ic97;185,7770538330078
blp-ic98;66,39638805389404
bppc6-02;55,216837882995605
bppc6-06;23,538026094436646
brazil3;38,40006995201111
cdc7-4-3-2;0,1029961109161377
chromaticindex1024-7;0,4775199890136719
chromaticindex512-7;0,4511439800262451
circ10-3;1,0698661804199219
cmflsp40-24-10-7;355,20535111427307
cmflsp40-36-2-10;301,09326815605164
cmflsp50-24-8-8;146,59927606582642
cryptanalysiskb128n5obj16;15,590203046798706
datt256;606,1856310367584
dc1l;607,131490945816
ds;410,83341217041016
dws008-03;0,6337621212005615
dws012-01;1,1580190658569336
dws012-02;0,43637609481811523
dws012-03;0,6809141635894775
eilC76-2;60,16232395172119
eva1aprime6x6opt;43,22642803192139
ex10;1,310549020767212
ex1010-pi;606,311007976532
ex9;1,034783124923706
fast0507;604,0222339630127
fhnw-binschedule2;128,38577508926392
fhnw-schedule-paira200;0,3345789909362793
fhnw-schedule-paira400;0,5553891658782959
fhnw-schedule-pairb200;0,777432918548584
fhnw-schedule-pairb400;1,3109169006347656
fiball;17,186174154281616
genus-sym-g62-2;0,37952589988708496
ger50-17-trans-dfn-3t;320,1485171318054
gfd-schedulen180f7d50m30k18;43,22974514961243
graph20-80-1rand;0,9582669734954834
graph40-20-1rand;0,9487819671630859
graph40-40-1rand;1,173248052597046
graph40-80-1rand;3,0220179557800293
graphdraw-opmanager;1,178325891494751
highschool1-aigio;4,31994104385376
hypothyroid-k1;132,81517791748047
iis-hc-cov;65,74215197563171
in;75,41467785835266
ivu06;510,41372203826904
ivu52;421,3984019756317
k1mushroom;23,72860884666443
kosova1;18,077451944351196
map16715-04;627,2294969558716
mushroom-best;35,02023792266846
n2seq36q;4,222765207290649
n3div36;15,530813932418823
n3seq24;607,1164541244507
neos-1122047;53,15332007408142
neos-1171448;0,98801589012146
neos-1354092;36,979456186294556
neos-1367061;24,60921597480774
neos-1593097;11,767417907714844
neos-2629914-sudost;1,3729941844940186
neos-2746589-doon;51,11559987068176
neos-2978205-isar;2,5702710151672363
neos-2991472-kalu;0,43203115463256836
neos-3025225-shelon;21,085333108901978
neos-3209462-rhin;18,230112075805664
neos-3237086-abava;0,22491788864135742
neos-3322547-alsek;18,53130292892456
neos-3354841-apure;85,01662993431091
neos-3372571-onahau;213,5922839641571
neos-3402294-bobin;28,020657062530518
neos-3740487-motru;9,405620098114014
neos-3755335-nizao;1,224604845046997
neos-3759587-noosa;0,5348091125488281
neos-4292145-piako;295,058562040329
neos-4295773-pissa;10,168451070785522
neos-4300652-rahue;3,131136894226074
neos-4321076-ruwer;81,26305484771729
neos-4322846-ryton;3,8229780197143555
neos-4355351-swalm;13,480383157730103
neos-4359986-taipa;8,337019920349121
neos-4360552-sangro;1,7775890827178955
neos-4408804-prosna;76,7893009185791
neos-4409277-trave;1,5887670516967773
neos-4555749-wards;315,15034794807434
neos-4562542-watut;600,0012898445129
neos-4647027-thurso;59,473817110061646
neos-4647030-tutaki;55,085906982421875
neos-4647032-veleka;70,55504584312439
neos-4724674-aorere;313,21474599838257
neos-4954274-beardy;100,22695088386536
neos-4972437-bojana;129,61001896858215
neos-4972461-bolong;317,1144759654999
neos-4976951-bunnoo;216,8732750415802
neos-498623;50,496511936187744
neos-5049753-cuanza;2,0918121337890625
neos-5052403-cygnet;428,7954089641571
neos-5076235-embley;25,636833906173706
neos-5079731-flyers;17,910887956619263
neos-5083528-gimone;0,7271990776062012
neos-5102383-irwell;20,762758016586304
neos-5104907-jarama;614,0419600009918
neos-5106984-jizera;15,254502058029175
neos-5108386-kalang;522,2153301239014
neos-5114902-kasavu;4,198990106582642
neos-5116085-kenana;4,3134307861328125
neos-5118834-korana;600,2755830287933
neos-5118851-kowhai;4,682701826095581
neos-5129192-manaia;64,93845200538635
neos-5138690-middle;610,015410900116
neos-5149806-wieprz;0,7299308776855469
neos-5188808-nattai;1,4793109893798828
neos-5193246-nerang;1,1082749366760254
neos-5195221-niemur;1,121239185333252
neos-5196530-nuhaka;1,1758480072021484
neos-5221106-oparau;0,6014928817749023
neos-5223573-tarwin;20,317700147628784
neos-5251015-ogosta;22,216336965560913
neos-525149;1,669816017150879
neos-5266653-tugela;30,621118783950806
neos-5273874-yomtsa;36,15454578399658
neos-578379;11,23225712776184
neos-662469;146,7444190979004
neos-738098;14,89461612701416
neos-780889;18,13098692893982
neos-787933;4,157572984695435
neos-826224;600,0043869018555
neos-827175;600,0067369937897
neos-848589;31,788356065750122
neos-860300;291,52794098854065
neos-872648;196,40353512763977
neos-873061;127,42237091064453
neos-885086;1,0884959697723389
neos-885524;0,17548394203186035
neos-913984;0,2364819049835205
neos-932721;1,5747299194335938
neos-933638;1,8479199409484863
neos-933966;1,1669609546661377
neos-941313;26,77029800415039
neos-948346;19,651023864746094
neos-950242;12,701424837112427
neos-953928;8,098530054092407
neos-956971;1,1822760105133057
neos-957143;3,214329957962036
neos-957323;66,73685503005981
neos-960392;75,31288719177246
neos6;39,339226961135864
neos8;116,08724904060364
neos9;2,615886926651001
ns1111636;2,9479141235351562
ns1116954;2,886488914489746
ns1430538;276,4309220314026
ns1456591;154,99716591835022
ns1644855;137,1062548160553
ns1828997;0,7955009937286377
ns1830653;45,237236976623535
ns1856153;0,34251999855041504
ns1904248;0,15891408920288086
ns1905797;43,0568151473999
ns1952667;3,914292812347412
ns2122698;65,58141803741455
ns2124243;51,137550830841064
nsrand-ipx;48,81243014335632
nucorsav;88,0669310092926
nursesched-sprint-hidden09;74,24872779846191
nursesched-sprint-late03;96,58513879776001
nursesched-sprint02;14,655840873718262
opm2-z10-s4;204,7676420211792
opm2-z8-s0;302,9888219833374
pb-grow22;83,47213101387024
piperout-d27;412,7499649524689
rail507;603,6447479724884
reblock420;43,26403594017029
rmatr200-p10;84,10332608222961
rmatr200-p5;31,672317028045654
rmine13;230,66664814949036
rocII-5-11;41,93396186828613
rocII-8-11;51,533941984176636
roi5alpha10n8;92,35221910476685
s100;606,5439250469208
s250r10;208,88235187530518
s55;377,91695618629456
satellites2-25;51,63529086112976
satellites2-40;135,62061190605164
satellites2-60-fs;124,67977595329285
savsched1;2,2646210193634033
scpk4;607,8284339904785
scpl4;603,735188961029
